Id,SurfaceArea,NumRooms,Type,Address,Description,Rent,Bookmark,Link
5255795.0,110.0,5.5,duplex-maisonette,"Bethusy, 1005 Lausanne, VD",Appartement en colocation,1280.0,,/en/d/duplex-maisonette-rent-lausanne/5255795?s=2&t=1&l=2023&ct=615&ci=422&pn=18
5269378.0,23.0,,studio,"Avenue du Mont d'Or 51, 1007 Lausanne, VD","Studio meublé avec balcon, calme, lumineux, à 5mn du lac",1280.0,,/en/d/studio-rent-lausanne/5269378?s=2&t=1&l=2023&ct=615&ci=423&pn=18
5221767.0,35.0,,studio,"1005 Lausanne, VD",Studio Lausanne (reprise de bail),1285.0,,/en/d/studio-rent-reprise de bail)»lausanne/5221767?s=2&t=1&l=2023&ct=615&ci=424&pn=18## «Studio Lausanne (reprise de bail
5280306.0,20.0,,studio,"Avenue de Chailly 15, 1012 Lausanne, VD",Studio 1 pièce sous location ou reprise de bail Lausanne,1290.0,,/en/d/studio-rent-lausanne/5280306?s=2&t=1&l=2023&ct=615&ci=425&pn=18
5149443.0,35.0,,studio,"Av. d'Ouchy 58, 1006 Lausanne, VD",Urgent - Studio au bord du lac à Ouchy/Lausanne,1300.0,,/en/d/studio-rent-lausanne/5149443?s=2&t=1&l=2023&ct=615&ci=426&pn=18
5255836.0,85.0,,flat,"Av de Rumine, 1005 Lausanne, VDClose### CHF 1,300.—Favourite## «Appartement 2,5 du 1 décembre au 14 janviers»1004 Lausanne, VD","Colocation LausanneAppartement 2,5 du 1 décembre au 14 janviers",1300.0,"## «Appartement 2,5 du 1 décembre au 14 janviers»",/en/d/flat-rent-lausanne/5255836?s=2&t=1&l=2023&ct=615&ci=427&pn=18
5285787.0,50.0,2.0,flat,"1007 Lausanne, VD",Urgent !! Reprise de bail - Appartement 2 pièces - 50 m2,1305.0,New,/en/d/flat-rent-lausanne/5285787?s=2&t=1&l=2023&ct=615&ci=429&pn=18
5265996.0,40.0,2.0,flat,"Chemin des Pinsons 13, 1012 Lausanne, VD",En ville mais dans un calme parfait! 2 pièces dans une villa,1330.0,,/en/d/flat-rent-lausanne/5265996?s=2&t=1&l=2023&ct=615&ci=430&pn=18
5265945.0,55.0,2.5,flat,"Victor Ruffy 30, 1012 Lausanne, VD",Superbe appartement 2.5 pièces rénové Bettusy,1331.0,,/en/d/flat-rent-lausanne/5265945?s=2&t=1&l=2023&ct=615&ci=431&pn=18
5287441.0,53.0,2.0,flat,"Avenue du Léman 70, 1005 Lausanne, VD","Appartement 2,5 pieces Lausanne-Perraudettaz",1345.0,New,/en/d/flat-rent-lausanne/5287441?s=2&t=1&l=2023&ct=615&ci=432&pn=18
5255957.0,40.0,2.0,flat,"1005 Lausanne, VD",Remise de bail - 2 pces - Lausanne - 15.1.2019,1350.0,,/en/d/flat-rent-lausanne/5255957?s=2&t=1&l=2023&ct=615&ci=433&pn=19
5261263.0,95.0,3.5,single-room,"1018 Lausanne, VD",Chambre à louer du 1er janvier au 31 mars 2019,1350.0,,/en/d/single-room-rent-lausanne/5261263?s=2&t=1&l=2023&ct=615&ci=434&pn=19
5275629.0,,2.5,flat,"1007 Lausanne, VD","Sous Location appartement 2,5 p meublé",1350.0,,/en/d/flat-rent-lausanne/5275629?s=2&t=1&l=2023&ct=615&ci=435&pn=19
5273929.0,55.0,2.5,flat,"1010 Lausanne, VD",2.5 pièces Lausanne sallaz,1369.0,,/en/d/flat-rent-lausanne/5273929?s=2&t=1&l=2023&ct=615&ci=436&pn=19
5182772.0,50.0,2.5,flat,"Ch de Montmeillan 21, 1005 Lausanne, VD","Appartement 2,5 pièces lausanne centre",1370.0,,/en/d/flat-rent-lausanne/5182772?s=2&t=1&l=2023&ct=615&ci=437&pn=19
5258283.0,26.0,1.5,flat,"Place Chauderon 30, 1003 Lausanne, VD",Studio à sous-louer,1375.0,,/en/d/flat-rent-lausanne/5258283?s=2&t=1&l=2023&ct=615&ci=438&pn=19
5266081.0,50.0,2.0,flat,"1004 Lausanne, VD",Appartement 2 pièces 1004 Lausanne,1390.0,,/en/d/flat-rent-lausanne/5266081?s=2&t=1&l=2023&ct=615&ci=439&pn=19
5275611.0,,2.5,flat,"Victor ruffy, 1012 Lausanne, VD",Appartement à louer 1012 lausanne,1390.0,,/en/d/flat-rent-lausanne/5275611?s=2&t=1&l=2023&ct=615&ci=440&pn=19
5070312.0,62.0,3.0,flat,"entre bois, 1018 Lausanne, VDClose### CHF 1,400.—Favourite## «Chambre meublée colocation - Furnished room / 2019 Lausanne»Chemin de Renens 52, 1004 Lausanne, VD",Offre reprise de location appartement 3.5 pièces LausanneChambre meublée colocation - Furnished room / 2019 Lausanne,1400.0,## «Chambre meublée colocation - Furnished room / 2019 Lausanne»,/en/d/flat-rent-lausanne/5070312?s=2&t=1&l=2023&ct=615&ci=441&pn=19
5244774.0,53.0,2.0,flat,"Chemin Isabelle de Montolieu 119, 1004 Lausanne, VD",URGENT - Appartement 2 pièces à louer,1400.0,,/en/d/flat-rent-lausanne/5244774?s=2&t=1&l=2023&ct=615&ci=443&pn=19
5277071.0,,,studio,"Etraz 12, 1003 Lausanne, VD",Studio sous location,1400.0,,/en/d/studio-rent-lausanne/5277071?s=2&t=1&l=2023&ct=615&ci=444&pn=19
5283041.0,45.0,2.0,flat,"Chemin de la Foret, 1018 Lausanne, VD",Urgent! Reprise de bail : Appartement 2 pièces - 45m2,1400.0,,/en/d/flat-rent-lausanne/5283041?s=2&t=1&l=2023&ct=615&ci=445&pn=19
5214343.0,45.0,2.0,flat,"Avenue d’Echallens 102, 1004 Lausanne, VD",Appartement 2 pièces 45m2 Lausanne,1410.0,,/en/d/flat-rent-lausanne/5214343?s=2&t=1&l=2023&ct=615&ci=446&pn=19
5284464.0,,2.0,flat,"Rue du Maupas 67, 1004 Lausanne, VD",Appartement 2 pièces,1420.0,,/en/d/flat-rent-lausanne/5284464?s=2&t=1&l=2023&ct=615&ci=447&pn=19
5276231.0,40.0,1.5,studio,"Rue St-Laurent, 1003 Lausanne, VD",Très beau studio temporaire : plein centre ville Lausanne,1433.0,,/en/d/studio-rent-lausanne/5276231?s=2&t=1&l=2023&ct=615&ci=448&pn=19
4725589.0,40.0,2.0,flat,"1004 Lausanne, VD",Appartement meublé 2 pcs à sous louer dès le 23 Novembre,1450.0,,/en/d/flat-rent-lausanne/4725589?s=2&t=1&l=2023&ct=615&ci=449&pn=19
5239926.0,35.0,1.5,flat,"Escaliers de Billens, 2, 1003 Lausanne, VD",Appartement en plein de coeur de Lausanne,1450.0,,/en/d/flat-rent-lausanne/5239926?s=2&t=1&l=2023&ct=615&ci=450&pn=19
5255923.0,64.0,3.0,flat,"Ch du Village, 8, 1012 Lausanne, VD",Appartement 3 pièces et hall à Lausanne 1300 frs+150 Charge,1450.0,,/en/d/flat-rent-lausanne/5255923?s=2&t=1&l=2023&ct=615&ci=451&pn=19
5257652.0,75.0,2.0,flat,"chemin de la Colline 8, 1007 Lausanne, VD",Appartement à louer,1450.0,,/en/d/flat-rent-lausanne/5257652?s=2&t=1&l=2023&ct=615&ci=452&pn=19
5277133.0,55.0,2.5,flat,"Route Aloys-Fauquez 122, 1018 Lausanne, VD","Grand 2,5 pièces à Lausanne",1450.0,,/en/d/flat-rent-lausanne/5277133?s=2&t=1&l=2023&ct=615&ci=453&pn=19
5278880.0,28.0,,studio,"Montchoisi 53, 1006 Lausanne, VD",Quartier Montchoisi - Grand studio neuf à louer avec balcon,1450.0,,/en/d/studio-rent-lausanne/5278880?s=2&t=1&l=2023&ct=615&ci=454&pn=19
5280403.0,42.0,2.5,flat,"1007 Lausanne, VD","Apparemment 2,5 pièces lac",1470.0,,/en/d/flat-rent-lausanne/5280403?s=2&t=1&l=2023&ct=615&ci=455&pn=19
5287281.0,50.0,2.5,flat,"rue de l'Ale 30, 1003 Lausanne, VD",Appartement 2 pièces au centre de Lausanne,1480.0,New,/en/d/flat-rent-lausanne/5287281?s=2&t=1&l=2023&ct=615&ci=456&pn=19
5261477.0,50.0,2.0,flat,"1004 Lausanne, VD",Sous-location 1.5 ans a cote de Valency,1490.0,,/en/d/flat-rent-lausanne/5261477?s=2&t=1&l=2023&ct=615&ci=457&pn=20
5257015.0,46.0,2.0,flat,"1007 Lausanne, VD",Appartement 2 pièces Avenue de Cour à Sous louer,1500.0,,/en/d/flat-rent-lausanne/5257015?s=2&t=1&l=2023&ct=615&ci=458&pn=20
5258404.0,70.0,2.5,flat,"1004 Lausanne, VD",Sous-location 2.5 pièces à lausanne meublé 1 mois,1500.0,,/en/d/flat-rent-lausanne/5258404?s=2&t=1&l=2023&ct=615&ci=459&pn=20
5264414.0,55.0,2.0,flat,"1012 Lausanne, VD",Sous-location 2 pièces meublé,1500.0,,/en/d/flat-rent-lausanne/5264414?s=2&t=1&l=2023&ct=615&ci=460&pn=20
5278872.0,45.0,2.0,flat,"Ch. de la Vuachère 15, 1005 Lausanne, VD",Appartement 2 pièces,1500.0,,/en/d/flat-rent-lausanne/5278872?s=2&t=1&l=2023&ct=615&ci=461&pn=20
5279085.0,60.0,2.0,flat,"1003 Lausanne, VD",Appartement 2 pièces centre ville Lausanne,1500.0,,/en/d/flat-rent-lausanne/5279085?s=2&t=1&l=2023&ct=615&ci=462&pn=20
5281568.0,44.0,2.5,flat,"1018 Lausanne, VD",Meublé appartement 2.5p de 1 janvier a Lausanne,1500.0,,/en/d/flat-rent-lausanne/5281568?s=2&t=1&l=2023&ct=615&ci=463&pn=20
5281726.0,,3.0,flat,"Chemin de Champrilly 29, 1004 Lausanne, VD",Bel appartement 3p avec 2 balcons proche de Malley,1500.0,,/en/d/flat-rent-lausanne/5281726?s=2&t=1&l=2023&ct=615&ci=464&pn=20
5275600.0,,2.0,flat,"escaliers du marché, 1003 Lausanne, VD",2 piéces au coeur de Lausanne,1510.0,,/en/d/flat-rent-lausanne/5275600?s=2&t=1&l=2023&ct=615&ci=465&pn=20
5241540.0,53.0,2.0,flat,"Pichard, 1003 Lausanne, VD","Lausanne-centre, 2,5 pces, Frs. 1530.- c.c.",1530.0,,/en/d/flat-rent-lausanne/5241540?s=2&t=1&l=2023&ct=615&ci=466&pn=20
5272447.0,45.0,3.0,flat,"Ch. des Lilas 5, 1018 Lausanne, VD",Charmant appartement de 3 pièces à louer Lausanne,1540.0,,/en/d/flat-rent-lausanne/5272447?s=2&t=1&l=2023&ct=615&ci=467&pn=20
5277195.0,55.0,2.5,flat,"Beaulieu, 1004 Lausanne, VD",Appartement de 2.5 pièces avec balcon quartier Beaulieu,1570.0,,/en/d/flat-rent-lausanne/5277195?s=2&t=1&l=2023&ct=615&ci=468&pn=20
5283202.0,52.0,2.0,flat,"Rue Sainte-Beuve 6, 1005 Lausanne, VD",Reprise de bail - Spacieux 2 pces en plein coeur de Lausanne,1570.0,,/en/d/flat-rent-lausanne/5283202?s=2&t=1&l=2023&ct=615&ci=469&pn=20
5271035.0,23.0,,studio,"Avenue du Mont d'Or 51, 1005 Lausanne, VD","Studio meublé avec balcon, calme, lumineux, à 5mn du lac",1580.0,,/en/d/studio-rent-lausanne/5271035?s=2&t=1&l=2023&ct=615&ci=470&pn=20
5280268.0,61.0,2.5,flat,"28 Chemin du Martinet, 1007 Lausanne, VDClose### CHF 1,580.—Favourite## «Appartement 2 1/2 à sous louer»Ch Reposoir 14b, 1007 Lausanne, VD","Vue sur le lac, proche de l'EPFL/UNILAppartement 2 1/2 à sous louer",1580.0,## «Appartement 2 1/2 à sous louer»,/en/d/flat-rent-lausanne/5280268?s=2&t=1&l=2023&ct=615&ci=471&pn=20
5266563.0,90.0,3.5,flat,"1004 Lausanne, VD",Appartement 3pièces 1/2 Lausanne centre,1600.0,,/en/d/flat-rent-lausanne/5266563?s=2&t=1&l=2023&ct=615&ci=473&pn=20
5280391.0,,2.0,stepped-apartment,"1005 Lausanne, VD","Appartement meublé 2p, sous-location",1600.0,,/en/d/stepped-apartment-rent-lausanne/5280391?s=2&t=1&l=2023&ct=615&ci=474&pn=20
5285878.0,,2.5,flat,"Avenue de Montoie 6, 1007 Lausanne, VD",Joli 2.5 pièces proche du centre et du lac,1600.0,New,/en/d/flat-rent-lausanne/5285878?s=2&t=1&l=2023&ct=615&ci=475&pn=20
5281657.0,80.0,,flat,"Chemin d'Entre-Bois 53, 1018 Lausanne, VD",Appartement de 4.5 pièces,1620.0,,/en/d/flat-rent-lausanne/5281657?s=2&t=1&l=2023&ct=615&ci=476&pn=20
5243140.0,,2.0,flat,"Chemin de Renens 10, 1004 Lausanne, VD",Appartement 2 pièces à Lausanne,1650.0,,/en/d/flat-rent-lausanne/5243140?s=2&t=1&l=2023&ct=615&ci=477&pn=20
5257054.0,,2.0,flat,"Chemin du Noirmont, 1004 Lausanne, VD",Magnifique 2 pièces au cœur de Lausanne,1650.0,,/en/d/flat-rent-lausanne/5257054?s=2&t=1&l=2023&ct=615&ci=478&pn=20
5274052.0,56.0,2.0,stepped-apartment,"Chemin de la Tour-grise, 1007 Lausanne, VD",Appartement 2p avec jardin,1650.0,,/en/d/stepped-apartment-rent-lausanne/5274052?s=2&t=1&l=2023&ct=615&ci=479&pn=20
5278951.0,,3.0,flat,"route du chatelard 12, 1018 Lausanne, VD",Appartement 3 pièces,1650.0,,/en/d/flat-rent-lausanne/5278951?s=2&t=1&l=2023&ct=615&ci=480&pn=20
5280254.0,55.0,3.0,flat,"1004 Lausanne, VD","Location appartement 2.5 pièces, Lausanne Montétan, 1650 chf",1650.0,,/en/d/flat-rent-lausanne/5280254?s=2&t=1&l=2023&ct=615&ci=481&pn=21
5250949.0,90.0,3.5,flat,"1018 Lausanne, VD",Appartement 3.5 pieces,1660.0,,/en/d/flat-rent-lausanne/5250949?s=2&t=1&l=2023&ct=615&ci=482&pn=21
5280356.0,54.0,2.0,flat,"Route de la Feuillère 17, 1010 Lausanne, VD",Appartement minergie 2 pièces 54 m2 (charges+parc inclus),1660.0,,/en/d/flat-rent-charges+parc inclus)»lausanne/5280356?s=2&t=1&l=2023&ct=615&ci=483&pn=21## «Appartement minergie 2 pièces 54 m2 (charges+parc inclus
5282984.0,64.0,,flat,"chemin du levant 157, 1005 Lausanne, VD",Appartement de 2 1/2 pieces Lausanne,1660.0,,/en/d/flat-rent-lausanne/5282984?s=2&t=1&l=2023&ct=615&ci=484&pn=21
5276142.0,114.0,5.0,flat,"1010 Lausanne, VD",Appartement de 5.5 pièces,1688.0,,/en/d/flat-rent-lausanne/5276142?s=2&t=1&l=2023&ct=615&ci=485&pn=21
5002783.0,65.0,2.0,flat,"1005 Lausanne, VD","Loue appartement 2,5 pces Lausanne /place de l'Ours",1700.0,,/en/d/flat-rent-lausanne/5002783?s=2&t=1&l=2023&ct=615&ci=486&pn=21
5221764.0,60.0,3.0,flat,"Rue de Genève 85, 1004 Lausanne, VD",Cherche un appartement de 3 pièces a Lausanne,1700.0,,/en/d/flat-rent-lausanne/5221764?s=2&t=1&l=2023&ct=615&ci=487&pn=21
5259840.0,70.0,,flat,"1005 Lausanne, VD","Location appartement 2,5 pièces",1700.0,,/en/d/flat-rent-lausanne/5259840?s=2&t=1&l=2023&ct=615&ci=488&pn=21
5287400.0,60.0,2.5,flat,"1012 Lausanne, VD",Sous location 2.5 pcs lausanne chailly - mars 2019,1700.0,New,/en/d/flat-rent-lausanne/5287400?s=2&t=1&l=2023&ct=615&ci=489&pn=21
5266524.0,65.0,3.5,flat,"1012 Lausanne, VD","Reprise de bail 1 mars 2019 Appartement 3,5 pièces 65m2",1705.0,,/en/d/flat-rent-lausanne/5266524?s=2&t=1&l=2023&ct=615&ci=490&pn=21
5285773.0,65.0,2.5,flat,"Chemin du Suchet 3, 1007 Lausanne, VD",Appartement 2.5 pièces sous gare à Lausanne,1715.0,New,/en/d/flat-rent-lausanne/5285773?s=2&t=1&l=2023&ct=615&ci=491&pn=21
5283102.0,,3.0,flat,"1018 Lausanne, VD",Appartement 3.5,1720.0,,/en/d/flat-rent-lausanne/5283102?s=2&t=1&l=2023&ct=615&ci=492&pn=21
5262918.0,,2.5,duplex-maisonette,"Rue de la tour 3, 1004 Lausanne, VD","2,5 - Duplex avec cachet à 2 pas de la Riponne",1730.0,,/en/d/duplex-maisonette-rent-lausanne/5262918?s=2&t=1&l=2023&ct=615&ci=493&pn=21
5254415.0,59.0,2.0,flat,"1006 Lausanne, VD",URGENT! appartement de 2 pièces disponible,1750.0,,/en/d/flat-rent-lausanne/5254415?s=2&t=1&l=2023&ct=615&ci=494&pn=21
5270834.0,90.0,3.0,flat,"1018 Lausanne, VD",Sous location 3 pièces et demi Servion,1750.0,,/en/d/flat-rent-lausanne/5270834?s=2&t=1&l=2023&ct=615&ci=495&pn=21
4883292.0,64.0,3.5,flat,"Ch. des épinettes, 1007 Lausanne, VD",Échange 3.5 pc proche gare avec vue lac,1760.0,,/en/d/flat-rent-lausanne/4883292?s=2&t=1&l=2023&ct=615&ci=496&pn=21
5266106.0,,2.5,flat,"chemin Aimé Steinlen,, 1004 Lausanne, VD","2,5 pièces récent avec une grande terrasse",1770.0,,/en/d/flat-rent-lausanne/5266106?s=2&t=1&l=2023&ct=615&ci=497&pn=21
5283012.0,,2.5,attic-flat,"chemin Aimé-Steinlen, 1004 Lausanne, VD","2,5 pièces récent avec une grande terrasse",1770.0,,/en/d/attic-flat-rent-lausanne/5283012?s=2&t=1&l=2023&ct=615&ci=498&pn=21
5287480.0,61.0,3.0,flat,"1018 Lausanne, VD","Bel appartement 3.5 pièces, ensoleillé, balcon",1770.0,New,/en/d/flat-rent-lausanne/5287480?s=2&t=1&l=2023&ct=615&ci=499&pn=21
5287289.0,70.0,3.5,flat,"chemin des Cottages 2, 1007 Lausanne, VD",Appartement 3.5 pièces proche du Flon,1775.0,New,/en/d/flat-rent-lausanne/5287289?s=2&t=1&l=2023&ct=615&ci=500&pn=21
5252572.0,67.0,2.0,flat,"Chemin des Sauges 24, 1018 Lausanne, VD","Appartement de 2,5 pièces à Lausanne Blécherette",1790.0,,/en/d/flat-rent-lausanne/5252572?s=2&t=1&l=2023&ct=615&ci=501&pn=21
5264381.0,67.0,2.0,flat,"Chemin des Sauges 24, 1018 Lausanne, VD","Reprise de bail 2,5 pièces avec terrasse",1790.0,,/en/d/flat-rent-lausanne/5264381?s=2&t=1&l=2023&ct=615&ci=502&pn=21
5279011.0,29.0,,studio,"Mont-Tendre 8ter, 1007 Lausanne, VD",Lausanne - Grand sudio meublé avec balcon près de la gare.,1790.0,,/en/d/studio-rent-lausanne/5279011?s=2&t=1&l=2023&ct=615&ci=503&pn=21
5285228.0,47.0,2.5,flat,"chemin du Devin, 1012 Lausanne, VD","Très bel appartement meublé 2,5pièces a Chailly",1790.0,,/en/d/flat-rent-lausanne/5285228?s=2&t=1&l=2023&ct=615&ci=504&pn=21
5265991.0,,2.5,flat,"1004 Lausanne, VD","Sous-location joli 2,5 pièces centre-ville",1800.0,,/en/d/flat-rent-lausanne/5265991?s=2&t=1&l=2023&ct=615&ci=506&pn=22
5266100.0,57.0,2.0,flat,"Avenue des Boveresses 2, 1010 Lausanne, VD","Appartement meublé 2,5 pièces",1800.0,,/en/d/flat-rent-lausanne/5266100?s=2&t=1&l=2023&ct=615&ci=507&pn=22
5266486.0,68.0,2.5,flat,"av. d'Echallens 104A, 1004 Lausanne, VD","Meublé neuf à sous-louer, 2,5p, Lausanne Montétan",1800.0,,/en/d/flat-rent-lausanne/5266486?s=2&t=1&l=2023&ct=615&ci=508&pn=22
5279017.0,59.0,2.0,flat,"1004 Lausanne, VDClose### CHF 1,800.—Favourite## «Appartement haussmannien Lausanne centre avec balcon et vue»Avenue Juste-Olivier, 1006 Lausanne, VD",Sous Location appartement 2 pièces Lausanne centre - 10 moisAppartement haussmannien Lausanne centre avec balcon et vue,1800.0,## «Appartement haussmannien Lausanne centre avec balcon et vue»New,/en/d/flat-rent-lausanne/5279017?s=2&t=1&l=2023&ct=615&ci=509&pn=22
5255775.0,70.0,3.0,flat,"Avenue d'Echallens 70, 1004 Lausanne, VD","Bel appartement de 70 m2, 3 pièces au 2ème étage",1820.0,,/en/d/flat-rent-lausanne/5255775?s=2&t=1&l=2023&ct=615&ci=511&pn=22
5278984.0,80.0,3.5,flat,"Avenue e de severy 19, 1004 Lausanne, VD",Location 3.5 pièces lausanne,1830.0,,/en/d/flat-rent-lausanne/5278984?s=2&t=1&l=2023&ct=615&ci=512&pn=22
5285305.0,57.0,2.5,penthouse,"Rue des Echelettes 5, 1004 Lausanne, VD",Appartement centre ville à louer (Chauderon)!,1830.0,,/en/d/penthouse-rent-Chauderon)!»lausanne/5285305?s=2&t=1&l=2023&ct=615&ci=513&pn=22## «Appartement centre ville à louer (Chauderon
4851583.0,53.0,2.0,flat,"Avenue de la Dole 11, 1005 Lausanne, VD",À louer centre ville/CHUV appartement 2.5 pièces,1840.0,,/en/d/flat-rent-lausanne/4851583?s=2&t=1&l=2023&ct=615&ci=514&pn=22
5251102.0,,3.0,flat,"ch. des Bossons 3, 1018 Lausanne, VD",A louer appartement 3 pièces à 1018 lausanne,1840.0,,/en/d/flat-rent-lausanne/5251102?s=2&t=1&l=2023&ct=615&ci=515&pn=22
5281694.0,77.0,2.0,loft,"1006 Lausanne, VD",Reprise de bail loft Montchoisi 21 1006 lausanne,1850.0,,/en/d/loft-rent-lausanne/5281694?s=2&t=1&l=2023&ct=615&ci=516&pn=22
5279036.0,77.0,3.5,flat,"1004 Lausanne, VD",Appartement centre ville Lausanne (3.5 pièces),1870.0,,/en/d/flat-rent-3.5 pièces)»lausanne/5279036?s=2&t=1&l=2023&ct=615&ci=517&pn=22## «Appartement centre ville Lausanne (3.5 pièces
5281482.0,70.0,3.0,flat,"Chemin du Devin 82, 1012 Lausanne, VD",A louer: 3 pièces rénové en octobre avec balcon,1880.0,,/en/d/flat-rent-lausanne/5281482?s=2&t=1&l=2023&ct=615&ci=518&pn=22
5285837.0,69.0,3.5,flat,"Rue du Maupas 11, 1004 Lausanne, VD","Appartement 3.5 pièces, Lausanne centre ville libre de suite",1880.0,New,/en/d/flat-rent-lausanne/5285837?s=2&t=1&l=2023&ct=615&ci=519&pn=22
4520660.0,40.0,2.0,flat,"Av. Ruchonnet 24, 1003 Lausanne, VD",Le plus vaste choix de meublés Lausanne et Riviera,1890.0,,/en/d/flat-rent-lausanne/4520660?s=2&t=1&l=2023&ct=615&ci=520&pn=22
5210399.0,62.0,3.5,attic-flat,"Chemin de Montétan 17, 1007 Lausanne, VD","Splendide appartement de 3,5 pces, Lausanne",1900.0,,/en/d/attic-flat-rent-lausanne/5210399?s=2&t=1&l=2023&ct=615&ci=521&pn=22
5262967.0,84.0,3.5,flat,"1005 Lausanne, VD","3,5 pièces sous loc, 15 min de lausanne et 10 min epfl",1900.0,,/en/d/flat-rent-lausanne/5262967?s=2&t=1&l=2023&ct=615&ci=522&pn=22
5267317.0,84.0,3.0,flat,"1005 Lausanne, VD",Appartement 3 pièces 15 min de Lausanne,1900.0,,/en/d/flat-rent-lausanne/5267317?s=2&t=1&l=2023&ct=615&ci=523&pn=22
5270993.0,76.0,3.0,flat,"petit-Beaulieu 5, 1004 Lausanne, VD",Appartement centre ville Lausanne,1900.0,,/en/d/flat-rent-lausanne/5270993?s=2&t=1&l=2023&ct=615&ci=524&pn=22
5248607.0,104.0,3.5,flat,"chemin du Salève 9, 1004 Lausanne, VD",Appartement,1915.0,,/en/d/flat-rent-lausanne/5248607?s=2&t=1&l=2023&ct=615&ci=525&pn=22
5186088.0,60.0,3.0,flat,"1006 Lausanne, VD","!!!URGENT BAIL A REMETTRE!!! , GRAND 2.5 PIECES LUMINEUX",1950.0,,/en/d/flat-rent-lausanne/5186088?s=2&t=1&l=2023&ct=615&ci=526&pn=22
5262995.0,70.0,3.5,attic-flat,"1012 Lausanne, VD","URGENT 3.5 pièces à louer, ou colocation 1 ou 2 personne",1956.0,,/en/d/attic-flat-rent-lausanne/5262995?s=2&t=1&l=2023&ct=615&ci=527&pn=22
5280430.0,,3.5,flat,"Avenue de la Chablière, 22, 1004 Lausanne, VD",Appartement 3.5pc avec vue sur le lac,1960.0,,/en/d/flat-rent-lausanne/5280430?s=2&t=1&l=2023&ct=615&ci=528&pn=22
5220150.0,67.0,3.5,flat,"Chemin de Bérée 12b, 1010 Lausanne, VD","Appartement 3,5 Chemin de Bérée, Lausanne",1985.0,,/en/d/flat-rent-lausanne/5220150?s=2&t=1&l=2023&ct=615&ci=529&pn=23
5280258.0,72.0,3.5,flat,"Chemin du Levant 122, 1005 Lausanne, VD","A louer 3,5 pièces 72m2 + parc extérieur sur Lausanne",1995.0,,/en/d/flat-rent-lausanne/5280258?s=2&t=1&l=2023&ct=615&ci=530&pn=23
5221785.0,70.0,2.5,flat,"Chemin de la Coudrette, 7, 1012 Lausanne, VD",Chailly proche du CHUV: vue sur le lac,2000.0,,/en/d/flat-rent-lausanne/5221785?s=2&t=1&l=2023&ct=615&ci=531&pn=23
5254334.0,70.0,3.5,flat,"1004 Lausanne, VD","Appartement de 3,5 pièces à sous-louer – janvier à juin 2019",2000.0,,/en/d/flat-rent-lausanne/5254334?s=2&t=1&l=2023&ct=615&ci=532&pn=23
5272504.0,67.0,2.5,flat,"Chemin Aimé Steinlen, 1004 Lausanne, VD",Magnifique appartement 67 m2,2000.0,,/en/d/flat-rent-lausanne/5272504?s=2&t=1&l=2023&ct=615&ci=533&pn=23
5272596.0,74.0,3.0,flat,"Sévery 2, 1004 Lausanne, VD",Appartement meublé de 3.5 pièces - vue sur le lac,2000.0,,/en/d/flat-rent-lausanne/5272596?s=2&t=1&l=2023&ct=615&ci=534&pn=23
5275713.0,90.0,3.5,flat,"Ch. des Grandes-Roches, 1018 Lausanne, VD",Sous-location moderne 3.5 pièces meublé,2050.0,,/en/d/flat-rent-lausanne/5275713?s=2&t=1&l=2023&ct=615&ci=535&pn=23
5258200.0,95.0,3.5,flat,"avenue de béthusy 82, 1012 Lausanne, VD","URGENT: sous-location 3,5p proche du CHUV",2090.0,,/en/d/flat-rent-lausanne/5258200?s=2&t=1&l=2023&ct=615&ci=536&pn=23
5258327.0,,3.5,flat,"Avenue du Temple, 1012 Lausanne, VD","Lausanne, appartement de 3.5 pièces, à sous-louer, 6 mois.",2100.0,,/en/d/flat-rent-lausanne/5258327?s=2&t=1&l=2023&ct=615&ci=537&pn=23
5285321.0,82.0,3.0,flat,"1003 Lausanne, VD",Sous-location 3 pièces,2100.0,,/en/d/flat-rent-lausanne/5285321?s=2&t=1&l=2023&ct=615&ci=538&pn=23
5258295.0,,3.5,flat,"Ruchonnet 19, 1003 Lausanne, VD","Location : A 4 min de la gare de Lausanne 3,5 pièces",2110.0,,/en/d/flat-rent-lausanne/5258295?s=2&t=1&l=2023&ct=615&ci=539&pn=23
5239015.0,75.0,2.5,flat,"Avenue de France 23, 1004 Lausanne, VD","Appartement 2,5 pièces avec une vue imprenable sur le lac.",2115.0,,/en/d/flat-rent-lausanne/5239015?s=2&t=1&l=2023&ct=615&ci=540&pn=23
5267356.0,75.0,3.0,flat,"Coudrette 35, 1012 Lausanne, VD",Lausanne-Chailly / Bel appartement rénové / 3 pièces,2120.0,,/en/d/flat-rent-lausanne/5267356?s=2&t=1&l=2023&ct=615&ci=541&pn=23
5285202.0,75.0,3.0,flat,"Chemin de la Coudrette 35, 1012 Lausanne, VD",Appartement lumineux 3p Chailly,2120.0,,/en/d/flat-rent-lausanne/5285202?s=2&t=1&l=2023&ct=615&ci=542&pn=23
5196045.0,,1.5,flat,"boulevard de grancy 58, 1006 Lausanne, VD",Apartment 2.5 rooms Lausanne Gare all included,2145.0,,/en/d/flat-rent-lausanne/5196045?s=2&t=1&l=2023&ct=615&ci=543&pn=23
